effect_size_(reg_coeff)	pval	cancer_type_gdsc1	Drug_name	fdr	TF	Drug_targets	Drug_id
-0.519190990718268	0.00568849011037348	lung_SCLC	JQ1	0.0451919115589229	MYCN	BRD2, BRD3, BRD4, BRDT	163
-0.437511518850152	0.00577554284458448	lung_SCLC	KIN001-266	0.0425144126059691	HSF1	MAP3K8	291
-0.401906871140199	0.00594827864137715	lung_SCLC	PD-173074	0.0350374559475631	CTCF	FGFR1, FGFR3	1049
-0.902359441867249	0.00592641598367383	lung_SCLC	THZ-2-102-1	0.021812503273244	MYC	CDK7	346
-0.431009341332907	0.00591371808443879	lung_SCLC	KIN001-266	0.0451919115589229	MYCN	MAP3K8	291
-0.576541482176013	0.00597814152392254	lung_SCLC	Rapamycin	0.0350374559475631	CTCF	MTORC1	3
-0.376496538693521	0.00602307370864152	lung_SCLC	AZD6482 (rescreen)	0.0371189426230233	YBX1	PI3Kbeta	1066
-0.405988325252886	0.00611228000224715	lung_SCLC	LY317615	0.0451919115589229	MYCN	PKCB	229
-0.616943356283326	0.00617042180306793	lung_SCLC	NPK76-II-72-1	0.0441935615625135	HSF1	PLK3	257
-0.557091488219185	0.00613927855140084	lung_SCLC	NSC-207895	0.0451919115589229	MYCN	MDM4	269
0.51586009743099	0.00636213223882457	lung_SCLC	HG-5-113-01	0.0271929845691695	CDX2	ABL(T315I), LOK, LTK, TRCB	1142
-0.905897487926509	0.00636300151730168	lung_SCLC	Gemcitabine	0.0350374559475631	CTCF	Pyrimidine antimetabolite	135
-0.437060032964078	0.00634818015161791	lung_SCLC	PF-562271	0.0350374559475631	CTCF	FAK, FAK2	158
-0.261668659044225	0.00629103747133349	lung_SCLC	GSK-1904529A	0.0350374559475631	CTCF	IGF1R, IR	202
-0.336478112803919	0.0063265914897465	lung_SCLC	GW 441756	0.0350374559475631	CTCF	NTRK1	1023
-0.548137787660175	0.00634979077709144	lung_SCLC	QL-X-138	0.0442814356823482	HSF1	BTK	331
-0.595222940222961	0.0063761177150896	lung_SCLC	S-Trityl-L-cysteine	0.0372792797264411	YBX1	KIF11	41
-0.469964763148633	0.00647862392992677	lung_SCLC	TL-1-85	0.0350374559475631	CTCF	TAK	261
-0.360203213131824	0.0064075662199889	lung_SCLC	Masitinib	0.0372792797264411	YBX1	KIT, PDGFRA, PDGFRB	292
-0.432026191859335	0.00647112025440109	lung_SCLC	NVP-BHG712	0.0372792797264411	YBX1	EPHB4	295
0.297395342504979	0.00649654867492752	lung_SCLC	NU-7441	0.0273267523627904	CDX2	DNAPK	1038
-0.318583457430655	0.00663972984741404	lung_SCLC	SB590885	0.0351905681912944	CTCF	BRAF	1061
0.624863403544892	0.00673912320865013	lung_SCLC	Thapsigargin	0.0274748869275736	CDX2	SERCA	180
0.524235700327361	0.00673893489951643	lung_SCLC	QL-X-138	0.0274748869275736	CDX2	BTK	331
-0.722743673889196	0.00669646935398995	lung_SCLC	VX-680	0.0466933619270242	MYCN	AURKA, AURKB, AURKC, others	32
-0.438250883409956	0.00672941920753125	lung_SCLC	Midostaurin	0.0466933619270242	MYCN	c-FGR, FLT1, others, PKC, PPK	153
-0.333234779484991	0.00676981820778388	lung_SCLC	SB590885	0.0245753674666127	MYC	BRAF	1061
0.279358948596029	0.00689265654563407	lung_SCLC	Bexarotene	0.0276750603726216	CDX2	Retinioic X receptor (RXR) agonist	186
-0.342599475763335	0.00689592747952345	lung_SCLC	VX-11e	0.0466933619270242	MYCN	ERK2	262
-0.363346835096536	0.00704805463049422	lung_SCLC	CP466722	0.0466933619270242	MYCN	ATM	152
-0.419210849765672	0.00709014777427943	lung_SCLC	MPS-1-IN-1	0.0481766451329243	HSF1	MPS1	294
-0.936455744669022	0.00732158326928896	lung_SCLC	THZ-2-102-1	0.0380435209090505	CTCF	CDK7	346
-0.378283589906934	0.0073974129843973	lung_SCLC	TG101348	0.0417088178907508	YBX1	JAK2	306
-0.527129406918245	0.00745206352476442	lung_SCLC	GSK2126458	0.0266864437035483	MYC	MTORC1, MTORC2, PI3K (class 1)	283
-0.417809486658507	0.0075218674776745	lung_SCLC	Roscovitine	0.0486169483313108	MYCN	CDK2, CDK7, CDK9	110
-0.556600000793706	0.00766469112403627	lung_SCLC	Rapamycin	0.0423154822472836	YBX1	MTORC1	3
-0.29204101173617	0.00768125951261163	lung_SCLC	Lapatinib	0.0391448802085016	CTCF	EGFR, ERBB2	119
0.384198951758713	0.00779103417042721	lung_SCLC	PFI-1	0.030387862620886	CDX2	BRD4	1219
0.448237470198473	0.00779764021969906	lung_SCLC	XMD8-85	0.030387862620886	CDX2	BET, ERK5	106
-0.373272018503995	0.00789609272282544	lung_SCLC	PF-562271	0.048955507814743	MYCN	FAK, FAK2	158
-0.233676792615976	0.00791174388237368	lung_SCLC	LFM-A13	0.027954828384387	MYC	BTK	192
-0.481533660695452	0.00794372390956207	lung_SCLC	CMK	0.048955507814743	MYCN	RSK2	64
-0.866359734469592	0.00810266393325093	lung_SCLC	Bleomycin	0.0405133196662547	CTCF	dsDNA break induction	190
-0.305008438893033	0.00809271580389661	lung_SCLC	AP-24534	0.0280219819675332	MYC	ABL, FGFR1, FLT3, PDGFRA, SRC, TIE2, VEGFR2	155
-0.346057196911413	0.00822781086445868	lung_SCLC	Nutlin-3a	0.0280219819675332	MYC	MDM2	1047
-0.451609717472906	0.0082479795979909	lung_SCLC	TPCA-1	0.0280219819675332	MYC	IKK2	305
0.469708856314289	0.00842710020579788	lung_SCLC	Sunitinib	0.0323649500657455	CDX2	CSF1R, FLT3, KIT, PDGFR, RET, VEGFR	5
-0.473534697205665	0.008434471865706	lung_SCLC	OSU-03012	0.0406388189893107	CTCF	PDK1 (PDPK1)	167
-0.275414230422229	0.0083985575259589	lung_SCLC	KIN001-270	0.0406388189893107	CTCF	CDK9	345
-0.223074032377317	0.00885441364892253	lung_SCLC	Gefitinib	0.041900350302937	CTCF	EGFR	1010
0.407226196639382	0.00894303103579454	lung_SCLC	YM201636	0.0338557603497936	CDX2	PYKFYVE	310
-0.353218215937883	0.00909366370059098	lung_SCLC	JNK-9L	0.0305040617804634	MYC	JNK2, JNK3	157
-0.346213794548024	0.0090526019240771	lung_SCLC	Pazopanib	0.0479787901976086	YBX1	 PDGFRA, CSF1R, KIT, PDGFRB	199
-0.217628337147739	0.00903432567045424	lung_SCLC	Gefitinib	0.0479787901976086	YBX1	EGFR	1010
-0.392140670963996	0.00912038573157775	lung_SCLC	piperlongumine	0.0424017933134755	CTCF	Induces reactive oxygen species	1243
0.299884522778975	0.00922659712897687	lung_SCLC	XMD14-99	0.0344372991433644	CDX2	ALK, CDK7, LTK, others	253
-0.334475263596124	0.00941787162255768	lung_SCLC	BIX02189	0.0489359996074076	YBX1	ERK5, MEK5	279
-0.487649582589776	0.00950941040451801	lung_SCLC	TW 37	0.0434481682275392	CTCF	BCL-XL, BCL2, MCL1	1149
0.457093686754029	0.00966770925951177	lung_SCLC	CEP-701	0.0355825410245919	CDX2	FLT3, JAK2, NTRK1, NTRK2, NTRK3	1024
0.428993231226205	0.00983516740561487	lung_SCLC	ZSTK474	0.0357030049655882	CDX2	PI3K (class 1)	223
-0.270136741479611	0.00989838423619202	lung_SCLC	BMS-345541	0.0327883977823861	MYC	IKK1, IKK2	203
-0.204417462390781	0.0101484578399302	lung_SCLC	FTI-277	0.0440875627472376	CTCF	Farnesyl-transferase (FNTA)	166
-0.627493959196082	0.0100086499513726	lung_SCLC	Vinblastine	0.0440875627472376	CTCF	Microtubule destabiliser	1004
-0.348557924085959	0.0099827143073506	lung_SCLC	CHIR-99021 (rescreen)	0.0440875627472376	CTCF	GSK3A, GSK3B	1241
-0.473848926546893	0.0103703525361171	lung_SCLC	BMS-754807	0.033927696568778	MYC	IGF1R, IR	184
-0.15683592714914	0.0105370664146576	lung_SCLC	Zibotentan, ZD4054	0.0340527146327351	MYC	Endothelin-1 receptor (EDNRA)	266
0.505509044522858	0.0105700517406018	lung_SCLC	I-BET	0.0374289958651447	CDX2	BRD2, BRD3, BRD4	275
0.247376046310198	0.0105931120373051	lung_SCLC	Cetuximab	0.0374289958651447	CDX2	EGFR	1114
-0.294219249214031	0.0106034756966983	lung_SCLC	Bexarotene	0.0453213074133071	CTCF	Retinioic X receptor (RXR) agonist	186
-0.390134538239764	0.0108981300867416	lung_SCLC	LY317615	0.0347522842851337	MYC	PKCB	229
-0.723484486268122	0.0110276846749153	lung_SCLC	VX-680	0.0347522842851337	MYC	AURKA, AURKB, AURKC, others	32
-0.338576132722568	0.0111469591103259	lung_SCLC	Pazopanib	0.0347522842851337	MYC	 PDGFRA, CSF1R, KIT, PDGFRB	199
-0.513774687699285	0.0112111154070194	lung_SCLC	Methotrexate	0.0471578663946056	CTCF	Antimetabolite	1008
-0.193965598153491	0.0115124573181183	lung_SCLC	FTI-277	0.0354744324337367	MYC	Farnesyl-transferase (FNTA)	166
0.517735773619297	0.011827121903337	lung_SCLC	S-Trityl-L-cysteine	0.0408253508647757	CDX2	KIF11	41
0.222822831927974	0.0118624604399537	lung_SCLC	SGC0946	0.0408253508647757	CDX2	DOT1L	1264
-0.49574962152871	0.0119490698324246	lung_SCLC	CEP-701	0.0491302301815943	CTCF	FLT3, JAK2, NTRK1, NTRK2, NTRK3	1024
-0.406822593312077	0.0120508111766175	lung_SCLC	XL-880	0.0491302301815943	CTCF	TNKS1, TNKS2	308
-0.411224872590963	0.0122376944328266	lung_SCLC	MPS-1-IN-1	0.0491361973439249	CTCF	MPS1	294
0.531603330375381	0.0126654873345579	lung_SCLC	Cytarabine	0.0424085619785425	CDX2	Antimetabolite	1006
0.345389111191416	0.0127855802278909	lung_SCLC	Dabrafenib	0.0424085619785425	CDX2	BRAF	1373
-0.429767258788416	0.012586700112864	lung_SCLC	YM201636	0.0493368110599527	CTCF	PYKFYVE	310
-0.783602348981645	0.0126600118946294	lung_SCLC	THZ-2-49	0.0493368110599527	CTCF	CDK9	344
-0.357857282856866	0.0125541047588262	lung_SCLC	LAQ824	0.0381052455367446	MYC	HDAC1	200
-0.349322425897653	0.0126538173857869	lung_SCLC	VX-702	0.0381052455367446	MYC	p38	1028
0.551787369051209	0.0128025847482393	lung_SCLC	XMD8-92	0.0424085619785425	CDX2	MAPK7	1164
-0.265237887786656	0.0130215019506568	lung_SCLC	Crizotinib	0.0387718878306073	MYC	ALK, MET, ROS1	37
0.291551600545351	0.013124029520082	lung_SCLC	CAL-101	0.0429366397879224	CDX2	PI3Kdelta	238
0.3417617946901	0.0133993978906383	lung_SCLC	piperlongumine	0.0431247933162501	CDX2	Induces reactive oxygen species	1243
0.535480125844176	0.0135070107367878	lung_SCLC	PHA-793887	0.0431247933162501	CDX2	CDK2, CDK5, CDK7	301
-0.30093365514206	0.0136798227996349	lung_SCLC	AKT inhibitor VIII	0.0402794782433695	MYC	AKT1, AKT2, AKT3	171
0.260557605387712	0.0147328781719739	lung_SCLC	Crizotinib	0.0464787228044414	CDX2	ALK, MET, ROS1	37
-0.457529573760662	0.0150041848719784	lung_SCLC	Z-LLNle-CHO	0.0436935053964205	MYC	gamma-secretase	45
0.187524469269757	0.0154265711510224	lung_SCLC	VNLG/124	0.0475749377174905	CDX2	HDAC, RAR	271
0.411439001171306	0.0155257730722397	lung_SCLC	AZD8055	0.0475749377174905	CDX2	MTORC1, MTORC2	1059
-0.421455372148457	0.0155463448676219	lung_SCLC	HG-6-64-1	0.0442987246227937	MYC	BRAF	159
-0.302606810204395	0.0155457067128044	lung_SCLC	Nilotinib	0.0442987246227937	MYC	ABL	1013
0.394942344423414	0.015798469883544	lung_SCLC	TPCA-1	0.0475749377174905	CDX2	IKK2	305
0.173565268546335	0.0157203107314688	lung_SCLC	AMG-706	0.0475749377174905	CDX2	KIT, PDGFR, RET, VEGFR	1029
0.280826384601478	0.0162510458842188	lung_SCLC	Cyclopamine	0.0483879456103143	CDX2	SMO	17
0.464778496155834	0.0165942615095361	lung_SCLC	CMK	0.0488608811114117	CDX2	RSK2	64
-0.150176961123552	0.0167486696602976	lung_SCLC	Bicalutamide	0.0472169942550942	MYC	AR	150
-0.520110633090572	0.0178835688186017	lung_SCLC	Paclitaxel	0.04924745977916	MYC	Microtubule stabiliser	11
-0.331509437820229	0.0178988651664581	lung_SCLC	KIN001-260	0.04924745977916	MYC	IKKB	290
-0.35845285324594	0.0181779912045489	lung_SCLC	piperlongumine	0.04924745977916	MYC	Induces reactive oxygen species	1243
-0.359803146331923	0.018212268144746	lung_SCLC	Y-39983	0.04924745977916	MYC	ROCK	309
0.612220029216327	4.5008563203788e-07	lymphoma	BMS-509744	0.000119272692490038	NFKB1	ITK	63
0.654763887193819	4.00012133125578e-07	lymphoma	BMS-509744	0.000106003215278278	RELA	ITK	63
0.6286162701699	4.46921350352529e-06	lymphoma	CMK	0.0011843415784342	MITF	RSK2	64
0.683640520036156	4.10031334349559e-06	lymphoma	CGP-082996	0.000543291518013166	NFKB1	CDK4	54
0.622326202393518	3.53085440464631e-06	lymphoma	CGP-082996	0.000467838208615636	POU2F1	CDK4	54
0.952441648626774	2.17439432796275e-06	lymphoma	DMOG	0.000467838208615636	POU2F1	HIF-PH	165
0.432142199344901	4.54120198656924e-06	lymphoma	BMS-509744	0.00120341852644085	RXRA	ITK	63
0.693233644461239	1.47057914440713e-05	lymphoma	CGP-082996	0.00194851736633945	RELA	CDK4	54
0.699385743851494	2.35028300468868e-05	lymphoma	QS11	0.00207608332080833	NFKB1	ARFGAP1	151
0.543797534719726	2.12283700865608e-05	lymphoma	Midostaurin	0.00187517269097954	POU2F1	c-FGR, FLT1, others, PKC, PPK	153
0.602773602865029	2.63058634911404e-05	lymphoma	CGP-082996	0.0069710538251522	REL	CDK4	54
-0.869883151656257	3.27424301654869e-05	lymphoma	CH5424802	0.00867674399385404	HIF1A	ALK	281
-0.4616663849438	4.62267910132555e-05	lymphoma	SB52334	0.0122500996185127	EGR1	ALK5	304
0.599257856980394	4.55481470788759e-05	lymphoma	QS11	0.00301756474397553	POU2F1	ARFGAP1	151
0.723520210393486	4.34338521142435e-05	lymphoma	QS11	0.00383665693675818	RELA	ARFGAP1	151
0.775043935080043	5.85798449043111e-05	lymphoma	GW843682X	0.00632064762094302	MITF	PLK1	87
0.537677780681321	7.35040243859608e-05	lymphoma	QS11	0.00632064762094302	MITF	ARFGAP1	151
0.61796814272612	7.28171170279137e-05	lymphoma	Crizotinib	0.00385930720247942	POU2F1	ALK, MET, ROS1	37
0.516729876076679	6.91709425764098e-05	lymphoma	GW 441756	0.0183302997827486	SREBF2	NTRK1	1023
-0.599858024642792	8.59937874141582e-05	lymphoma	Crizotinib	0.011394176832376	HIF1A	ALK, MET, ROS1	37
0.486194220714166	8.96531049084194e-05	lymphoma	XMD15-27	0.00395967880012186	POU2F1	CAMK2	332
-0.95624695100316	9.91962946232779e-05	lymphoma	Cytarabine	0.0262870180751686	MYCN	Antimetabolite	1006
0.655069645073516	0.000111759025438736	lymphoma	CHIR-99021 (rescreen)	0.0296161417412649	IRF1	GSK3A, GSK3B	1241
0.632377538959659	0.000119257502281944	lymphoma	BI-2536	0.00632064762094302	MITF	PLK1, PLK2, PLK3	60
0.611533850253309	0.000113074457513785	lymphoma	Parthenolide	0.00632064762094302	MITF	HDAC1	89
0.393515737574505	0.000119134881326653	lymphoma	BMS-509744	0.0315707435515631	SPI1	ITK	63
0.718414421864138	0.000131995484522733	lymphoma	Doxorubicin	0.0349788033985243	PAX6	Anthracycline	133
0.238594570492122	0.000129445203754954	lymphoma	SB-505124	0.00490042557072326	POU2F1	ALK4, ALK5	1194
-1.02441187145409	0.000143441704598901	lymphoma	NVP-TAE684	0.0126706839062363	HIF1A	ALK	35
0.913011483032846	0.0001390407572562	lymphoma	DMOG	0.00921145016822327	NFKB1	HIF-PH	165
0.532905223248688	0.000171147717769999	lymphoma	CGP-60474	0.0075590242015083	MITF	CDK1, CDK2, CDK5, CDK7, CDK9, PKC	53
-0.848456175399177	0.0001671387108003	lymphoma	CH5424802	0.0287208077967316	TBP	ALK	281
-0.394637211123715	0.000172350236554047	lymphoma	SB52334	0.0389383521083036	YY1	ALK5	304
0.231235759266848	0.000191837140031135	lymphoma	SGC0946	0.00635460526353134	POU2F1	DOT1L	1264
0.525618262181471	0.000189356903366382	lymphoma	Temozolomide	0.0410054645939919	RARA	DNA alkylating agent	1375
0.346438731677315	0.000203570028852627	lymphoma	XAV 939	0.0415158569175759	STAT2	TNKS1, TNKS2	1268
0.516399050469372	0.000200763552344242	lymphoma	YM201636	0.0309426343883011	TP63	PYKFYVE	310
-1.04870111735609	0.000216760813560239	lymphoma	NVP-TAE684	0.0287208077967316	TBP	ALK	35
1.15058333013799	0.000233529316138122	lymphoma	PI-103	0.0309426343883011	TP63	CLK4, DAPK3, HIPK2, PI3Kalpha, PIM3	302
0.934808625982922	0.000257004698902241	lymphoma	VX-680	0.00851328065113672	MITF	AURKA, AURKB, AURKC, others	32
0.376898221926084	0.000252474198284078	lymphoma	BMS-509744	0.00851328065113672	MITF	ITK	63
-0.804252167151938	0.000293874355534367	lymphoma	Elesclomol	0.0389383521083036	YY1	HSP90	1031
0.413485763753068	0.000341347616420544	lymphoma	XMD15-27	0.0100507909279382	MITF	CAMK2	332
0.765356355945181	0.00035469942639085	lymphoma	MLN4924	0.0410054645939919	RARA	NAE	1529
0.411875278483132	0.000415931496602156	lymphoma	BMS-509744	0.0110221846599571	POU2F1	ITK	63
0.422007105636222	0.00040278164089209	lymphoma	CHIR-99021	0.0110221846599571	POU2F1	GSK3A, GSK3B	154
0.594565220810397	0.000433442307841384	lymphoma	S-Trityl-L-cysteine	0.0114862211577967	MITF	KIF11	41
-0.500034316086315	0.000458563792828328	lymphoma	XMD14-99	0.0258894250327581	HIF1A	ALK, CDK7, LTK, others	253
-0.657158641885366	0.000488479717599209	lymphoma	QL-X-138	0.0258894250327581	HIF1A	BTK	331
0.433064062477711	0.000494091222031643	lymphoma	CGP-082996	0.0118278985254801	MITF	CDK4	54
0.528697808271314	0.000468026628065399	lymphoma	Midostaurin	0.0248054112874662	NFKB1	c-FGR, FLT1, others, PKC, PPK	153
0.676914621769163	0.000464212806724437	lymphoma	Methotrexate	0.0410054645939919	RARA	Antimetabolite	1008
0.634379608358283	0.000509815850186933	lymphoma	GSK-650394	0.0122819272999579	POU2F1	SGK2, SGK3	177
0.506355792288545	0.000535602952097211	lymphoma	Sunitinib	0.0118278985254801	MITF	CSF1R, FLT3, KIT, PDGFR, RET, VEGFR	5
-0.903650891498767	0.000528214214495177	lymphoma	5-Fluorouracil	0.0415158569175759	STAT2	Antimetabolite (DNA & RNA)	179
-0.562663097293945	0.000546882722026493	lymphoma	Crizotinib	0.0483079737790069	TBP	ALK, MET, ROS1	37
0.484598486398515	0.000587629923370394	lymphoma	Crizotinib	0.0119786099763965	MITF	ALK, MET, ROS1	37
0.883266066303942	0.00059417947685355	lymphoma	DMOG	0.0393643903415477	RELA	HIF-PH	165
0.276444493653331	0.000581192722445702	lymphoma	JNK Inhibitor VIII	0.0415158569175759	STAT2	JNK	1043
0.433243406894021	0.000587504335134927	lymphoma	Erlotinib	0.0475869906216063	TP63	EGFR	1
0.285170618737393	0.000626654444038881	lymphoma	Bicalutamide (rescreen)	0.0415158569175759	STAT2	AR	1502
0.939723735792347	0.000763802929962263	lymphoma	NVP-TAE684	0.0168673147033333	POU2F1	ALK	35
0.601601696774631	0.000775163994812308	lymphoma	IPA-3	0.0475869906216063	TP63	PAK1	176
0.242598600043013	0.000908445303804908	lymphoma	AMG-706	0.0481476011016601	STAT2	KIT, PDGFR, RET, VEGFR	1029
0.563947608103298	0.000921400320850519	lymphoma	T0901317	0.0174407917875277	MITF	FXR, LXR	333
0.478513407855287	0.000962270680229492	lymphoma	XMD14-99	0.0196155177123704	POU2F1	ALK, CDK7, LTK, others	253
0.374260180608902	0.00100756971712036	lymphoma	SB52334	0.0475869906216063	TP63	ALK5	304
0.270036792115708	0.00106538700249623	lymphoma	OSU-03012	0.0188218370441001	MITF	PDK1 (PDPK1)	167
0.715142981556254	0.00109724579337515	lymphoma	THZ-2-49	0.0475869906216063	TP63	CDK9	344
0.782178423336496	0.00111504550040429	lymphoma	Obatoclax Mesylate	0.0402200593155191	NFKB1	BCL-W, BCL-XL, BCL2, MCL1	182
0.575676023149743	0.00113895892848242	lymphoma	Crizotinib	0.0402200593155191	NFKB1	ALK, MET, ROS1	37
0.687763728515311	0.00146549458826199	lymphoma	JW-7-52-1	0.022844474464084	MITF	MTOR	83
1.02236114295847	0.00119080810315896	lymphoma	Gemcitabine	0.0197227592085703	MITF	Pyrimidine antimetabolite	135
0.725145876901081	0.00162576147571342	lymphoma	Cytarabine	0.023934821725781	MITF	Antimetabolite	1006
0.642348136278266	0.0017293479956492	lymphoma	BMN-673	0.0241198536235283	MITF	PARP1, PARP2	1259
0.978383288329168	0.0016997785871106	lymphoma	NVP-TAE684	0.0413264471936424	NFKB1	ALK	35
0.546488519392392	0.00163551245027063	lymphoma	GSK429286A	0.0413264471936424	NFKB1	ROCK1, ROCK2	230
0.581925707299994	0.0017154374306795	lymphoma	NSC-207895	0.0413264471936424	NFKB1	MDM4	269
0.541674126251117	0.00121419046990246	lymphoma	CHIR-99021 (rescreen)	0.0402200593155191	NFKB1	GSK3A, GSK3B	1241
0.607565243793076	0.00149994963017536	lymphoma	Y-39983	0.0267785646420219	POU2F1	ROCK	309
0.242866230785063	0.00151576780992577	lymphoma	JNK Inhibitor VIII	0.0267785646420219	POU2F1	JNK	1043
0.392467192095343	0.00161689819226012	lymphoma	Bryostatin 1	0.0476086689943256	TP63	PKC	197
0.852691237559608	0.00151059087816627	lymphoma	GSK2126458	0.0476086689943256	TP63	MTORC1, MTORC2, PI3K (class 1)	283
0.698322450850703	0.00125701484660847	lymphoma	SNX-2112	0.0475869906216063	TP63	HSP90	328
0.679354426251081	0.0018313868492164	lymphoma	Paclitaxel	0.0242658757521173	MITF	Microtubule stabiliser	11
0.654544129964463	0.00213018452577588	lymphoma	BMS-754807	0.0470415749442173	NFKB1	IGF1R, IR	184
0.438608432675966	0.00207843700416821	lymphoma	Cyclopamine	0.0302612775823983	POU2F1	SMO	17
0.244180184936057	0.00211552370153475	lymphoma	Bicalutamide (rescreen)	0.0302612775823983	POU2F1	AR	1502
0.433028919733852	0.00227405721296398	lymphoma	Axitinib	0.0302612775823983	POU2F1	KIT, PDGFR, VEGFR	1021
0.452004106820296	0.00234298825121061	lymphoma	GSK429286A	0.0302612775823983	POU2F1	ROCK1, ROCK2	230
0.259319323395844	0.00241862759163511	lymphoma	Lapatinib	0.0302612775823983	POU2F1	EGFR, ERBB2	119
0.208164193969526	0.00247345293296822	lymphoma	Bicalutamide	0.0302612775823983	POU2F1	AR	150
0.210678929391779	0.00251225700684061	lymphoma	AMG-706	0.0302612775823983	POU2F1	KIT, PDGFR, RET, VEGFR	1029
0.366820645520258	0.00290896287125402	lymphoma	Salubrinal	0.036708340994396	MITF	EIF2A	111
0.49660994693989	0.00303175153786771	lymphoma	Sunitinib	0.0349310503276063	POU2F1	CSF1R, FLT3, KIT, PDGFR, RET, VEGFR	5
0.740544821468854	0.00320183777880826	lymphoma	NVP-TAE684	0.038567591426554	MITF	ALK	35
0.357024444509719	0.00344238795093352	lymphoma	piperlongumine	0.0362596303815185	POU2F1	Induces reactive oxygen species	1243
0.391809438802657	0.0034850007042059	lymphoma	Salubrinal	0.0362596303815185	POU2F1	EIF2A	111
0.342528898023205	0.00367103438574023	lymphoma	Roscovitine	0.0422967005313549	MITF	CDK2, CDK7, CDK9	110
0.620129585380439	0.00391518852652602	lymphoma	Obatoclax Mesylate	0.0362596303815185	POU2F1	BCL-W, BCL-XL, BCL2, MCL1	182
0.433158959590247	0.00397568033401811	lymphoma	Embelin	0.0438288752161515	MITF	XIAP	172
0.465378629086737	0.00413479954869354	lymphoma	QL-XII-47	0.0438288752161515	MITF	BMX, BTK	235
0.258815858678405	0.0042843261414003	lymphoma	FTI-277	0.0362596303815185	POU2F1	Farnesyl-transferase (FNTA)	166
0.281470519033815	0.00439722004335605	lymphoma	Imatinib	0.0362596303815185	POU2F1	ABL, KIT, PDGFR	34
0.257997645165359	0.00452200018202959	lymphoma	OSU-03012	0.0362596303815185	POU2F1	PDK1 (PDPK1)	167
0.275129274636222	0.00454707098747745	lymphoma	FR-180204	0.0362596303815185	POU2F1	ERK1, ERK2	263
0.61563983087181	0.00467403420205082	lymphoma	BX-912	0.0362596303815185	POU2F1	PDK1 (PDPK1)	222
0.302012473209861	0.00485919726003196	lymphoma	EHT 1864	0.0362596303815185	POU2F1	RAC1, RAC2, RAC3	1069
0.404018230951737	0.00485191121260365	lymphoma	PFI-1	0.0362596303815185	POU2F1	BRD4	1219
0.390388774828448	0.00510074917590769	lymphoma	AZD-0530	0.0362596303815185	POU2F1	ABL, SRC	38
0.22158457257411	0.00503370447909656	lymphoma	NSC-87877	0.0362596303815185	POU2F1	SHP-1 (PTPN6), SHP-2 (PTPN11)	147
0.154318831602294	0.00511045729136133	lymphoma	UNC1215	0.0362596303815185	POU2F1	L3MBTL3	1262
0.380601888877745	0.00567143529942921	lymphoma	TGX221	0.0366568379109449	POU2F1	PI3Kbeta	94
0.361752865151962	0.00521012973187708	lymphoma	PF-562271	0.0362596303815185	POU2F1	FAK, FAK2	158
0.303856161796417	0.00556683801370322	lymphoma	CP724714	0.0366568379109449	POU2F1	ERBB2	255
0.531018404786332	0.00586356277471456	lymphoma	EKB-569	0.036996288935699	POU2F1	EGFR	282
0.344696630355316	0.00533632296180838	lymphoma	KIN001-236	0.0362596303815185	POU2F1	Angiopoietin-1 receptor	286
0.563518764940264	0.00532493424079109	lymphoma	QL-X-138	0.0362596303815185	POU2F1	BTK	331
0.399493396591139	0.00632646835911391	lymphoma	CHIR-99021 (rescreen)	0.0385817296789849	POU2F1	GSK3A, GSK3B	1241
0.173388053663975	0.006406023041039	lymphoma	Cetuximab	0.0385817296789849	POU2F1	EGFR	1114
0.612386334825236	0.00696990014624098	lymphoma	GW843682X	0.0406372864391605	POU2F1	PLK1	87
0.349228222243516	0.00705401953283542	lymphoma	Roscovitine	0.0406372864391605	POU2F1	CDK2, CDK7, CDK9	110
0.866480399781005	0.0078118556287267	lymphoma	GSK1070916	0.0440455689704803	POU2F1	AURKA, AURKC	226
0.253365760029218	0.00810178615788963	lymphoma	RO-3306	0.0447286110800157	POU2F1	CDK1	1052
0.798577631597642	8.27350686246294e-07	myeloma	Sorafenib	0.000219247931855268	IRF1	KIT, PDGFR, RAF, VEGFR	30
-0.793840347628155	2.50311817585258e-05	myeloma	AS605240	0.00663326316600935	EGR1	PI3Kgamma	224
-1.04069995363022	0.000132078312506167	myeloma	NVP-TAE684	0.0350007528141344	BACH1	ALK	35
-0.440588133666404	0.000131724270490081	myeloma	XL-184	0.0349069316798715	CDX2	AXL, FLT1, FLT3, FLT4, KIT, MET, RET, TIE2, VEGFR	249
-0.707553591164861	0.000100318657997014	myeloma	CH5424802	0.0265844443692087	FOXF2	ALK	281
-0.972906777833078	6.82686744034833e-05	myeloma	Doxorubicin	0.0180911987169231	LEF1	Anthracycline	133
-1.66174289133542	0.000111337015287232	myeloma	JQ1 (rescreen)	0.0295043090511164	ZNF263	BRD2, BRD3, BRD4, BRDT	1218
-0.716675189719478	0.000154145348652883	myeloma	Z-LLNle-CHO	0.0408485173930141	FOXM1	gamma-secretase	45
0.840398275878478	0.000169999198894773	myeloma	Sorafenib	0.0437651041470253	IRF2	KIT, PDGFR, RAF, VEGFR	30
-1.63683114788045	0.000335706925654477	myeloma	JW-7-52-1	0.0444811676492182	BACH1	MTOR	83
1.50812549910413	0.000330302672807738	myeloma	Thapsigargin	0.0437651041470253	IRF2	SERCA	180
